k99_273464#2#743#SRR2107215	gb|CP016215.1|+|74426-75311|ARO:3003741|mphD	741	741	741
k99_273464#798#2274#SRR2107215	gb|NC_007682|+|20649-22125|ARO:3003109|msrE	1476	1476	1476
k99_281003#161#962#SRR2107215	gb|M17124|+|1181-1982|ARO:3000498|ErmF	801	796	801
k99_288709#0#432#SRR2107215	gb|Y11946.1|+|0-980|ARO:3002578|AAC(6')-Ib7	432	431	432
k99_291312#221#1058#SRR2107215	gb|AF024602|+|3155-3992|ARO:3002660|APH(6)-Id	837	836	837
k99_291312#1057#1861#SRR2107215	gb|AF313472|+|15593-16397|ARO:3002639|APH(3'')-Ib	804	803	804
k99_294899#261#1146#SRR2107215	gb|AB571865.1|-|143423-144308|ARO:3003742|mphG	885	882	885
k99_294899#1150#2374#SRR2107215	gb|AB571865.1|-|144312-145536|ARO:3003745|mefC	1224	1221	1224
k99_308385#40#856#SRR2107215	gb|AY055428.1|-|20268-21084|ARO:3000412|sul2	816	816	816
k99_327346#144#855#SRR2107215	gb|NG_036525|+|633-1431|ARO:3002613|aadA13	711	711	711
k99_332333#104#950#SRR2107215	gb|AY758206|+|2743-3589|ARO:3002611|aadA11	846	846	846
k99_421544#59#953#SRR2107215	gb|NC_004998.1|-|80976-81768|ARO:3002601|aadA	792	787	894
k99_433288#145#1312#SRR2107215	gb|M37699|+|585-1752|ARO:3000205|tetX	1167	1165	1167
k99_480824#722#1460#SRR2107215	gb|AF242872|+|2131-2878|ARO:3000375|ErmB	738	731	738
k99_69394#283#1090#SRR2107212	gb|AF024602|+|3155-3992|ARO:3002660|APH(6)-Id	807	806	807
k99_74738#841#1726#SRR2107212	gb|CP016215.1|+|74426-75311|ARO:3003741|mphD	885	885	885
k99_74738#1781#3257#SRR2107212	gb|NC_007682|+|20649-22125|ARO:3003109|msrE	1476	1476	1476
k99_83601#977#2201#SRR2107212	gb|AB571865.1|-|144312-145536|ARO:3003745|mefC	1224	1217	1224
k99_164793#519#1359#SRR2107212	gb|JF969163|+|1053-1893|ARO:3000410|sul1	840	839	840
k99_2660#1376#4541#SRR1702234	gb|NC_002516|+|2810008-2813197|ARO:3000804|MexF	404	345	3165
k99_10750#1614#4788#SRR1702234	gb|U97042|+|1263-4347|ARO:3003010|ceoB	70	65	3174
k99_80906#128667#132129#SRR1702234	gb|NC_002516|+|2810008-2813197|ARO:3000804|MexF	65	61	3462
k99_1730#2062#5182#SRR1702225	gb|AFRQ01000061.1|-|23986-27124|ARO:3004144|AxyY	71	66	3120
k99_8859#11633#14834#SRR1702225	gb|AFRQ01000061.1|-|23986-27124|ARO:3004144|AxyY	77	71	3201
k99_371#5099#8300#SRR1702233	gb|AFRQ01000061.1|-|23986-27124|ARO:3004144|AxyY	77	71	3201
k99_6325#2#2747#SRR1702233	gb|NC_002516|+|2810008-2813197|ARO:3000804|MexF	404	345	2745
k99_9005#1#2659#SRR1702233	gb|NC_002516|+|2810008-2813197|ARO:3000804|MexF	193	171	2658
k99_38442#921#4323#SRR1702233	gb|NC_002516|+|2810008-2813197|ARO:3000804|MexF	65	61	3402
k99_116081#526#1387#SRR1702233	gb|NC_002156|+|1429-2290|ARO:3000979|TEM-116	861	861	861
k99_23902#2861#3548#SRR2107175	gb|AL123456.3|-|3626662-3627349|ARO:3000816|mtrA	687	594	687
k99_41827#466#1318#SRR2107175	gb|JF969163|+|1053-1893|ARO:3000410|sul1	838	838	852
k99_62337#5262#8151#SRR2107175	gb|NC_002516|+|2810008-2813197|ARO:3000804|MexF	201	183	2889
k99_107111#143#980#SRR2107175	gb|AF024602|+|3155-3992|ARO:3002660|APH(6)-Id	837	836	837
k99_107111#979#1783#SRR2107175	gb|AF313472|+|15593-16397|ARO:3002639|APH(3'')-Ib	804	802	804
k99_119714#63#843#SRR2107175	gb|NC_004998.1|-|80976-81768|ARO:3002601|aadA	780	779	780
k99_165696#2#3029#SRR2107175	gb|U97042|+|1263-4347|ARO:3003010|ceoB	426	364	3027
k99_189556#1333#4531#SRR2107175	gb|AFRQ01000061.1|-|23986-27124|ARO:3004144|AxyY	71	66	3198
k99_190329#1#3058#SRR2107175	gb|NC_006350.1|-|2147817-2150949|ARO:3002983|amrB	102	93	3057
k99_226890#0#2523#SRR2107175	gb|NC_002516|+|2810008-2813197|ARO:3000804|MexF	207	182	2523
k99_247733#187#520#SRR2107175	gb|DQ149925.1|+|188-521|ARO:3003836|qacH	333	332	333
k99_162970#695#2171#SRR2107211	gb|NC_007682|+|20649-22125|ARO:3003109|msrE	1476	1476	1476
k99_277657#611#1451#SRR2107211	gb|JF969163|+|1053-1893|ARO:3000410|sul1	840	840	840
k99_347676#765#1602#SRR2107211	gb|AF024602|+|3155-3992|ARO:3002660|APH(6)-Id	837	835	837
k99_2840#124#1069#SRR2107218	gb|M95287.4|+|2455-3283|ARO:3001397|OXA-2	828	826	945
k99_14667#1788#2979#SRR2107218	gb|AY043299.1|-|3984-5175|ARO:3000167|tet(C)	1191	1191	1191
k99_19148#396#1212#SRR2107218	gb|AY055428.1|-|20268-21084|ARO:3000412|sul2	816	816	816
k99_36368#193#997#SRR2107218	gb|AM932669|+|698-1502|ARO:3001811|OXA-129	804	804	804
k99_46409#21#906#SRR2107218	gb|CP016215.1|+|74426-75311|ARO:3003741|mphD	885	885	885
k99_46409#961#2437#SRR2107218	gb|NC_007682|+|20649-22125|ARO:3003109|msrE	1476	1476	1476
k99_55745#0#1809#SRR2107218	gb|NC_002516|+|2810008-2813197|ARO:3000804|MexF	79	75	1809
k99_67726#273#1074#SRR2107218	gb|AY139598|+|1486-2287|ARO:3001775|OXA-119	801	800	801
k99_107371#155#956#SRR2107218	gb|M17124|+|1181-1982|ARO:3000498|ErmF	801	794	801
k99_109182#181#970#SRR2107218	gb|AF137361|+|63-852|ARO:3002605|aadA5	789	788	789
k99_154365#994#1798#SRR2107218	gb|AF313472|+|15593-16397|ARO:3002639|APH(3'')-Ib	804	803	804
k99_154365#1797#2634#SRR2107218	gb|AF024602|+|3155-3992|ARO:3002660|APH(6)-Id	837	836	837
k99_185877#258#591#SRR2107218	gb|DQ149925.1|+|188-521|ARO:3003836|qacH	333	332	333
k99_225411#451#1336#SRR2107218	gb|AB571865.1|-|143423-144308|ARO:3003742|mphG	885	791	885
k99_318614#20#905#SRR2107218	gb|AB571865.1|-|143423-144308|ARO:3003742|mphG	885	884	885
k99_318614#909#2133#SRR2107218	gb|AB571865.1|-|144312-145536|ARO:3003745|mefC	1224	1220	1224
k99_375954#374#1157#SRR2107218	gb|JN129451|+|1036-1867|ARO:3001399|OXA-4	783	777	783
k99_388821#2#899#SRR2107218	gb|JF969163|+|1053-1893|ARO:3000410|sul1	840	840	897
k99_409956#0#1473#SRR2107218	gb|U97042|+|1263-4347|ARO:3003010|ceoB	418	352	1473
k99_415280#1949#2831#SRR2107218	gb|X15791|+|1375-2257|ARO:3003563|RCP-1	882	881	882
k99_453646#2#437#SRR2107218	gb|KT736121.1|+|0-2721|ARO:3001555|OXA-368	435	435	435
k99_539076#629#1367#SRR2107218	gb|AF242872|+|2131-2878|ARO:3000375|ErmB	738	731	738
k99_575614#132#921#SRR2107218	gb|NC_004998.1|-|80976-81768|ARO:3002601|aadA	792	787	789
k99_576543#218#1064#SRR2107218	gb|AY758206|+|2743-3589|ARO:3002611|aadA11	846	844	846
k99_576543#1186#2050#SRR2107218	gb|AF326355|+|0-864|ARO:3002331|GES-2	864	864	864
k99_605899#1#820#SRR2107218	gb|NC_009495.1|-|3035492-3036527|ARO:3004146|cfrC	816	786	819
k99_2147#265#1489#SRR2107213	gb|AB571865.1|-|144312-145536|ARO:3003745|mefC	1224	1219	1224
k99_2147#1493#2378#SRR2107213	gb|AB571865.1|-|143423-144308|ARO:3003742|mphG	885	883	885
k99_45742#840#1725#SRR2107213	gb|CP016215.1|+|74426-75311|ARO:3003741|mphD	885	885	885
k99_45742#1780#3256#SRR2107213	gb|NC_007682|+|20649-22125|ARO:3003109|msrE	1476	1476	1476
k99_143839#839#1676#SRR2107213	gb|JF969163|+|1053-1893|ARO:3000410|sul1	837	837	837
k99_153150#2#770#SRR2107213	gb|AY043299.1|-|3984-5175|ARO:3000167|tet(C)	768	768	768
k99_300272#1240#2044#SRR2107213	gb|AF313472|+|15593-16397|ARO:3002639|APH(3'')-Ib	804	803	804
k99_315807#527#1328#SRR2107213	gb|M17124|+|1181-1982|ARO:3000498|ErmF	801	797	801
k99_331114#284#1184#SRR2107213	gb|AF324833.1|+|0-900|ARO:3003711|VEB-1a	900	900	900
k99_360875#525#1692#SRR2107213	gb|M37699|+|585-1752|ARO:3000205|tetX	1167	1165	1167
k99_374180#157#490#SRR2107213	gb|DQ149925.1|+|188-521|ARO:3003836|qacH	333	306	333
k99_380217#332#665#SRR2107213	gb|DQ149925.1|+|188-521|ARO:3003836|qacH	333	331	333
k99_388648#605#1385#SRR2107213	gb|FJ460181|+|1790-2582|ARO:3002617|aadA17	740	737	780
k99_388648#1433#2261#SRR2107213	gb|M95287.4|+|2455-3283|ARO:3001397|OXA-2	828	827	828
